name,categories,address,lat,lng,price,likes,photos,tips,rating,ratingSignals
Burger King - Al Salam Park,Burger Joint,"Salam Park, Salam St, Salam, الرياض 12651, المملكة العربية السعودية",24.620673,46.708933,cheap,0,0,0,7.5360181223257,
Starbucks,Coffee Shop,"الرياض 12651, المملكة العربية السعودية",24.62169,46.709281,cheap,0,2,0,8.3,0
خمير,Yemeni Restaurant,"الرياض 12634, المملكة العربية السعودية",24.630528,46.714779,cheap,0,0,0,7.5360181223257,
لا احد يجي,Café,"المهدية (شارع وادي هرجاب), الرياض 13765, المملكة العربية السعودية",24.648947,46.496517,cheap,2,11,4,7.5360181223257,
مطعم الباشا,Restaurant,"الوشم, الرياض 12725, المملكة العربية السعودية",24.648819565773,46.6707211732864,moderate,7,2,1,6.4,12
Wish Rayak,Fast Food Restaurant,المملكة العربية السعودية,24.649621963501,46.6703033447266,cheap,1,0,0,7.5360181223257,
السبيعي الناصريه,Restaurant,المملكة العربية السعودية,24.65066,46.670343,moderate,1,0,0,7.5360181223257,
بوفيه كبده حاشي,Afghan Restaurant,"Alnasryah, الرياض, المملكة العربية السعودية",24.6519510106974,46.6723146038875,moderate,15,4,1,7.4,20
فلافل نايف,Falafel Restaurant,"شارع المعذر, الرياض 12733, المملكة العربية السعودية",24.653876,46.675091,cheap,1,0,0,7.5360181223257,
chicken basha,Fried Chicken Joint,المملكة العربية السعودية,24.6517306780684,46.6719085593335,cheap,2,1,0,7.5360181223257,
بوفية قسم الناصريه,Cafeteria,المملكة العربية السعودية,24.654406,46.684756,cheap,0,1,0,7.5360181223257,
القهوة العربية || Arabian Cofe,Café,"الناصرية (شارع التخصصي), الرياض, المملكة العربية السعودية",24.6552648629579,46.6870379584614,cheap,1,2,0,7.5360181223257,
detour truck | تحويلة,Food Truck,المملكة العربية السعودية,24.667555003491,46.5388563858403,cheap,0,2,0,7.5360181223257,
Starbucks,Coffee Shop,"University Medical City - King Saud University, الرياض, المملكة العربية السعودية",24.6577070286356,46.6864766552256,cheap,6,6,1,7.4,8
Helens kitchen,Bakery,"Takassusi Street (King Faisal Hospital), الرياض, المملكة العربية السعودية",24.6566855767673,46.6868351338762,cheap,0,1,0,7.5360181223257,
Tafaseel,Coffee Shop,"الرياض 13752, المملكة العربية السعودية",24.671673,46.55356,cheap,0,0,0,7.5360181223257,
عزرائيل,Food Truck,"الرياض 12564, المملكة العربية السعودية",24.6679754791819,46.5401167663148,cheap,0,2,0,7.5360181223257,
كبسة دسمان,Restaurant,"المهدية (السيل الكبير), الرياض 13752, المملكة العربية السعودية",24.672108,46.554105,moderate,1,1,0,7.5360181223257,
Karem Cafe (مقهى كريم),Café,"Prince Turki Bin Abdulaziz Al-Aawwal Rd. (Makkah Rd.), الرياض, المملكة العربية السعودية",24.6752718584646,46.6689370759666,moderate,752,643,143,8.4,974
Richony Cafè (قهوة ريتشوني),"Café, Coffee Shop","Makkah Rd (Prince Turki Al-Awwal St), الرياض 12312, المملكة العربية السعودية",24.6752967549873,46.6713988538543,cheap,1169,5726,142,9,1400
Rojina Restaurant & Cafe (روجينا كافيه),Middle Eastern Restaurant,"الرياض - المعذر الشمالي - طريق مكة المكرمة الفرعي (Makkah road), الرياض 12312, المملكة العربية السعودية",24.675439,46.673676,moderate,707,1501,144,9,885
Herfy (هرفي),Fast Food Restaurant,"Ar Riyad 12312 (Al Lazaz St), الرياض, المملكة العربية السعودية",24.6755871512475,46.6750987250658,cheap,46,48,14,6.6,74
Diwan Cafe (ديوان القهوة),Café,"Mecca Rd, الرياض, المملكة العربية السعودية",24.6751277598501,46.6715324941626,cheap,31,116,5,7.8,38
Manoosha (منؤشة),"Bakery, Pizza Place","Kurais Rd. (Al Takhassusi St.), الرياض, المملكة العربية السعودية",24.6753041462008,46.673647159363,cheap,42,26,3,7.7,52
Veloce,Food Truck,"الرياض, المملكة العربية السعودية",24.6752169821226,46.6752000401485,cheap,13,46,0,8.1,14
Diwan Cafè (كوفي الديوان),Coffee Shop,المملكة العربية السعودية,24.675076,46.670997,cheap,2,0,0,7.5360181223257,
Richony Square (مربع ريتشوني),"Outdoor Event Space, Coffee Shop","Aseela Street (Shaker Bin Sabra Street), الرياض 12312, المملكة العربية السعودية",24.676455,46.672619,cheap,1,2,0,7.5360181223257,
Diet Center (دايت سنتر),"Sandwich Place, Nutritionist","Azizia - Whites Pharmecy (Tkhasossi - Turki Alawal), الرياض, المملكة العربية السعودية",24.6753889438577,46.6736546025574,cheap,1,16,1,6.3,4
Starbucks (ستاربكس),Coffee Shop,"Takhassusi St (Takhassusi St), الرياض, المملكة العربية السعودية",24.6761803530616,46.6763985652915,expensive,3042,5324,285,9,3557
Waynes Coffee (واينز كوفي),Coffee Shop,"Hyper Panda (Khurais Rd.), الرياض, المملكة العربية السعودية",24.6755764885853,46.6759706483164,cheap,968,1660,239,8.8,1224
Dunkin Donuts (دانكن دونتس),Donut Shop,"Mecca Rd, الرياض, المملكة العربية السعودية",24.6759573683572,46.6755869903592,cheap,327,675,37,9,380
Penguins Restaurants (مطاعم البطريق),Burger Joint,"Al Madhar Ash Shamal (at Takhassusi St), الرياض 12312, المملكة العربية السعودية",24.6759167239027,46.6753882872999,cheap,164,103,59,8.2,216
Yummy Wok (يمي ووك),Noodle House,"Mecca Rd (at Takhassusi St), الرياض, المملكة العربية السعودية",24.6760175143854,46.6753408390428,cheap,1062,853,359,8.5,1397
Hamburgini (هامبرغيني),Burger Joint,"الرياض 12312, المملكة العربية السعودية",24.6761475763223,46.675789156106,cheap,30,39,2,7.1,46
Big Tummy,Coffee Shop,"Makkah Almukrmah Road, الرياض 12312, المملكة العربية السعودية",24.676153,46.675636,cheap,33,94,2,8.7,36
Shrimper,Seafood Restaurant,"Awal Plaza (Makkah Rd.), الرياض 12312, المملكة العربية السعودية",24.676374,46.675682,expensive,5,13,1,7.5360181223257,
Arepas (أريباس),"Arepa Restaurant, Middle Eastern Restaurant","Azizia Panda Takhassusi, الرياض, المملكة العربية السعودية",24.6761696533621,46.6768486529238,cheap,144,106,76,7.9,217
Baskin-Robbins,Ice Cream Shop,"الرياض, المملكة العربية السعودية",24.6762535179353,46.6760803201424,cheap,77,105,10,9,93
So Soufflé (سو سوفليه),Dessert Shop,"الرياض 12312, المملكة العربية السعودية",24.6760898867187,46.6756677243877,cheap,21,68,4,8.2,28
Farghali (فرغلي),Juice Bar,"Takhassusi St (Khurais Rd), الرياض, المملكة العربية السعودية",24.6762084467013,46.6770389462685,cheap,18,29,5,7.5,23
HOTDOG EXPRESS (هوت دوج اكسبرس),Hot Dog Joint,"Altakhassusi (Kuris), الرياض, المملكة العربية السعودية",24.6765283414699,46.6777730645764,cheap,109,97,49,8.5,148
Shawarmer (شاورمر),Shawarma Place,"Hyper Panda Plaza (Takhasusi Street), الرياض, المملكة العربية السعودية",24.6759196911779,46.6753639635343,cheap,63,43,20,6.8,94
Mozzat,"Butcher, Storage Facility, BBQ Joint","الرياض 12312, المملكة العربية السعودية",24.675768,46.675209,cheap,14,80,4,8.6,15
Dominos Pizza دومينوز بيتزا,Pizza Place,"Khurais Rd. (Takhassusi St.), الرياض, المملكة العربية السعودية",24.6759984342606,46.6753494793177,cheap,65,54,12,7.9,86
KFC,"Fast Food Restaurant, Fried Chicken Joint","Takhassussi, المملكة العربية السعودية",24.6762560340343,46.6761144427855,cheap,14,31,6,5.4,34
Dominos Pizza,Pizza Place,"Awal Plaza, 3198 Makkah Al Mukarramah Branch Rd, Al Mathar Al Shamali, الرياض 12312, المملكة العربية السعودية",24.675963,46.675197,cheap,0,2,0,7.3,0
alś (آلز),"Sandwich Place, Health Food Store","Makkah Road, الرياض, المملكة العربية السعودية",24.6759760836376,46.6753362144202,cheap,73,179,74,6.4,144
La soufflé,Café,"الرياض 12312, المملكة العربية السعودية",24.676058,46.675782,cheap,0,4,0,7.5360181223257,
Maestro Pizza,Pizza Place,"الرياض 12312, المملكة العربية السعودية",24.676163,46.676146,cheap,0,1,0,7.3,0
Doe (دو),"Sandwich Place, Salad Place","2448 Prince Sultan Bin Abdulaziz Rd, الرياض 12314, المملكة العربية السعودية",24.681362226993,46.6672445655808,cheap,150,194,40,8.3,214
Mikado House (بيت ميكادو),Turkish Restaurant,"Prince Turki St (Prince Sultan Bin Abdulaziz St.), الرياض, المملكة العربية السعودية",24.6812624654345,46.6665553398859,moderate,269,301,129,7.5,401
شونيز Shuneez,Burger Joint,المملكة العربية السعودية,24.6814066055335,46.6672705179484,cheap,22,22,7,7.2,31
Glaze Donuts,Donut Shop,"شارع الأمير سلطان بن عبدالعزيز, الرياض 12312, المملكة العربية السعودية",24.682095,46.667207,cheap,1,11,0,7.5360181223257,
أوتشو 8 Och,Food Truck,"الرياض 12321, المملكة العربية السعودية",24.6796895032841,46.6667501415498,cheap,1,1,0,7.5360181223257,
Subway (صب واي),Sandwich Place,"At National Water Company (King Fahad Road), الرياض, المملكة العربية السعودية",24.6768334564367,46.6710927960313,cheap,0,1,0,7.5360181223257,
Almajlas Coffee Shop (مقهى المجلس),Café,المملكة العربية السعودية,24.6823977680085,46.6698587189586,cheap,28,12,3,7.8,36
Sudairy’s,Café,"الرياض 12312, المملكة العربية السعودية",24.679952,46.675049,cheap,3,2,0,7.5360181223257,
Java Time (جافا تايم),Coffee Shop,"شارع التخصصي | Takassussi St (Takhassusi St.), الرياض, المملكة العربية السعودية",24.6809356483187,46.6771954406978,cheap,995,1126,162,8.9,1198
مطعم مرجان البخاري,"Indian Restaurant, Middle Eastern Restaurant","خالد بن الوليد, الرياض, المملكة العربية السعودية",24.6797442384646,46.6777503795179,moderate,39,31,13,7.5,54
Patisserie Jareer (حلويات جرير القباني),"Dessert Shop, Bakery","Takhassusi, الرياض, المملكة العربية السعودية",24.6781882962024,46.6781627421986,cheap,47,26,7,7.7,61
Als Gourmet,"Café, Sandwich Place","3198 Abu Hadriyyah, Al Mathar Ash Shamali, Riyadh 12312 6186 Abu Hadriyyah, Al Mathar Ash Shamali, Riyadh 12312 (Takhassousi St.), Riyadh 12312, المملكة العربية السعودية",24.6759388333254,46.6751173138618,cheap,2,7,2,7.5360181223257,
instagram: hilalicool,"Café, Coffee Shop","takhassusi street, الرياض, المملكة العربية السعودية",24.68112,46.677169,cheap,0,0,0,7.5360181223257,
Pizza Inn,Pizza Place,"Kurais (Takhasusi), الرياض, المملكة العربية السعودية",24.6763368102499,46.6755678695202,cheap,6,6,1,6.1,9
Just around the corner,Burger Joint,المملكة العربية السعودية,24.676103,46.676577,cheap,0,0,0,7.5360181223257,
Aculturecuisine,Food Truck,"طريق الأمير سعود بن محمد بن مقرن (طريق تركي الأول), الرياض, المملكة العربية السعودية",24.6873331012489,46.6638222455271,cheap,0,9,0,7.5360181223257,
Juice Ice Cream Food Truck,"Food Truck, Juice Bar","الرياض 12811, المملكة العربية السعودية",24.6841879492162,46.6684758417912,cheap,1,2,0,7.5360181223257,
فوال النخيل,Falafel Restaurant,"Alma'athar Alshamali, الرياض, المملكة العربية السعودية",24.6830483868835,46.6688200459631,cheap,0,2,0,7.5360181223257,
Lai Lai,Chinese Restaurant,"Panorama Mall, الرياض, المملكة العربية السعودية",24.6851635,46.6684401,cheap,0,0,0,7.5360181223257,
Chapati Chef,Café,"الرياض, المملكة العربية السعودية",24.679181,46.667029,cheap,1,0,0,7.5360181223257,
Lemont Cafe (ليمونت كافيه),Coffee Shop,"الرياض, المملكة العربية السعودية",24.681933,46.667941,cheap,0,7,0,7.5360181223257,
Herfy (هرفي),Fried Chicken Joint,"Panorama Mall, Takassussi, الرياض, المملكة العربية السعودية",24.6861186,46.6684964,cheap,1,0,1,7.5360181223257,
Sweet Station Truck,Food Truck,"الرياض 12321, المملكة العربية السعودية",24.6841879492162,46.6684758417912,cheap,3,0,0,7.5360181223257,
ساندويتش بنيني || Sandwich Panini,Sandwich Place,"شارع الأمير سلطان بن عبدالعزيز (التخصصي), المعذر الشمالي, المملكة العربية السعودية",24.682303,46.669334,cheap,8,6,2,8.2,9
Volceno,"Food Truck, Food Service","Turki Alawwal (Al Radham Street), الرياض 12321, المملكة العربية السعودية",24.6809406920276,46.6663588025177,cheap,0,1,0,7.5360181223257,
Sandwich Panini,Sandwich Place,المملكة العربية السعودية,24.6825032872743,46.6697536527767,cheap,0,2,1,7.5360181223257,
BOOZE Speciality Coffee Bar,Coffee Shop,"Prince Sultan Bin Abdulaziz St (Prince Sultan Bin Abdulaziz Street), الرياض 12312, المملكة العربية السعودية",24.6826420856402,46.6716756268917,cheap,1089,6993,228,7.6,1603
Yogi,"Sandwich Place, Salad Place","‎2849 طريق الأمير سلطان بن عبدالعزيز, الرياض 12312, المملكة العربية السعودية",24.682785,46.671838,cheap,111,114,18,9.3,129
Glaze Donuts,Donut Shop,"Prince Sultan Bin Abdulaziz St., الرياض 12312, المملكة العربية السعودية",24.6826143626054,46.6718101501465,cheap,298,1319,110,6.9,494
Lets pizza,Pizza Place,"التخصيصي تقاطع الثلاثين, الرياض 12311, المملكة العربية السعودية",24.6845203690611,46.6750800926536,cheap,81,54,25,8.5,107
فوال النخيل السوداني,Middle Eastern Restaurant,"Olaya (Prince Sultan 30), الرياض, المملكة العربية السعودية",24.6840110556978,46.6737946123195,moderate,49,20,8,6.4,81
Tazaj مطعم طازج التخصصي,Fast Food Restaurant,"takkassusi street (under body masters gym), الرياض 12314, المملكة العربية السعودية",24.68528,46.674927,cheap,0,1,1,7.5360181223257,
فوال بن كلب.,Middle Eastern Restaurant,المملكة العربية السعودية,24.6841471953917,46.6737570433666,moderate,3,2,1,7.5360181223257,
كبده بنت ٦٦ كلب .,Sandwich Place,"التخصصي (تخصصي), الرياض, المملكة العربية السعودية",24.684088,46.67374,cheap,0,1,0,7.5360181223257,
صب واي Subway,Sandwich Place,المملكة العربية السعودية,24.6876240423204,46.6710032043414,cheap,0,1,0,7.5360181223257,
cafe liwan,Café,المملكة العربية السعودية,24.675521,46.673109,cheap,1,2,1,7.5360181223257,
مخبزنا الخورافي,Bakery,المملكة العربية السعودية,24.6838161483485,46.673488254451,cheap,0,0,0,7.5360181223257,
Tamis bakery,Bakery,"Prince Sultan Bin Abdulaziz St (Al Takhasousi St), الرياض, المملكة العربية السعودية",24.684112,46.673594,cheap,1,0,0,7.5360181223257,
Subway (صب واي),"Sandwich Place, Fast Food Restaurant",المملكة العربية السعودية,24.6871420737102,46.6727809221061,cheap,1,0,0,7.7,1
Panorama Food Court,Food Court,"الرياض, المملكة العربية السعودية",24.6890723293162,46.6632093421534,cheap,3,6,0,5.3,8
coffee outdoors,Coffee Shop,"Prince Muhammad Bin Abdulaziz Road, الرياض 12314, المملكة العربية السعودية",24.688533,46.665021,cheap,0,0,0,7.5360181223257,
VERSUS Versace Caffē (فيرسوس فيرساتشي كافيه),"Café, Coffee Shop, Antique Shop","Panorama Mall. Gate 2 (شارع التحليه ،بانوراما مولPanorama mall), الرياض, المملكة العربية السعودية",24.691638901469,46.6689819389064,cheap,329,594,170,6.1,610
Nespresso,Coffee Shop,"الرياض 12332, المملكة العربية السعودية",24.691059,46.668899,cheap,7,11,0,7.5,9
Seriously,"Burger Joint, Food Truck, Hot Dog Joint","الرياض 13512, المملكة العربية السعودية",24.6914689312232,46.6683815396922,cheap,7,52,4,8,8
Kukuruza Gourmet Popcorn,Snack Place,"Panoroma Mall, المملكة العربية السعودية",24.6922125649434,46.6678723114325,cheap,2,4,0,7.5360181223257,
LOLAs Cupcakes,Coffee Shop,"Panorama mall, الرياض, المملكة العربية السعودية",24.691698,46.668872,cheap,5,3,3,5.4,13
stickhouse,"Dessert Shop, Ice Cream Shop",المملكة العربية السعودية,24.6914810435361,46.66919254356,cheap,2,6,0,7.5360181223257,
Casa Pasta,Italian Restaurant,"الرياض, المملكة العربية السعودية",24.6921545321903,46.6640815530642,moderate,3,3,1,7.5360181223257,
Galler,"Café, Dessert Shop",المملكة العربية السعودية,24.6909189460722,46.6689897913591,cheap,0,4,0,7.5360181223257,
Galler caffe,Café,المملكة العربية السعودية,24.6906936215647,46.6688153308214,cheap,0,0,0,7.5360181223257,
ريتشوني,Coffee Shop,"الرياض, المملكة العربية السعودية",24.690995,46.664463,cheap,0,1,0,7.5360181223257,
Waynes Coffee (واينز كوفي),Coffee Shop,"Panorama Mall (Takhassusi St.), الرياض, المملكة العربية السعودية",24.6918490131275,46.6687807168705,cheap,557,766,144,8.2,757
M&S Café,Café,"الرياض 12332, المملكة العربية السعودية",24.692527,46.669976,cheap,42,185,13,7.4,58
Key Café,Coffee Shop,"الرياض 12332, المملكة العربية السعودية",24.6923102879623,46.6699364345082,cheap,146,470,22,8.2,189
Piatto (بياتو),"Italian Restaurant, Pizza Place","Panorama Mall (Gate 2 Takhassusi Street, corner Tahlia Street), الرياض 12332, المملكة العربية السعودية",24.6912297736703,46.6696101927525,moderate,1000,1384,326,8.2,1419
LAROSE (لاروز),Dessert Shop,"Panorama Mall, المملكة العربية السعودية",24.6914018087853,46.6705334214282,cheap,123,96,30,8.5,155
ثوم ونص,Shawarma Place,"الرياض 12314, المملكة العربية السعودية",24.689278,46.672949,cheap,35,72,16,7.3,51
Panorama Foodcourt (ردهة مطاعم بانوراما),Food Court,"Panorama Mall | بانوراما مول (Takassussi), الرياض, المملكة العربية السعودية",24.6916411669071,46.669849835617,cheap,214,171,26,8.2,275
Caribou Coffee (كاريبو كوفي),Coffee Shop,"بانوراما مول (طريق الامير محمد بن عبدالعزيز), الرياض 12332, المملكة العربية السعودية",24.691798,46.668816,cheap,4,31,0,7.5,6
Sushi Counter (سوشي كاونتر),Sushi Restaurant,"Mall Entrance Number 4, Panorama Mall, Takhassusi Street, الرياض, المملكة العربية السعودية",24.692619185266,46.6694218180968,moderate,150,299,91,6.8,242
GODIVA (جوديڤا),"Chocolate Shop, Gift Shop, Dessert Shop","Panorama Mall, Takhassusi St, Al Mathar Ash Shamali (at Thalia St), الرياض, المملكة العربية السعودية",24.692626,46.66943,cheap,73,165,16,8.6,88
Magnolia Bakery,Bakery,"الرياض 12332, المملكة العربية السعودية",24.692344,46.669897,cheap,16,37,4,8.9,18
Tatli (تاتلي),Café,"الرياض 12332, المملكة العربية السعودية",24.6923335504685,46.6699223698865,cheap,47,207,24,5.7,92
Bread Talk (بريد توك),Bakery,"Panorama Mall (Prince Mohammed Ibn Abdulaziz), الرياض, المملكة العربية السعودية",24.6919101781495,46.668752462346,cheap,12,10,8,7.2,18
M’oishî,Ice Cream Shop,"الرياض 12332, المملكة العربية السعودية",24.692019,46.668717,cheap,7,42,4,6.4,18
FireGrill,"Mexican Restaurant, American Restaurant","الرياض 12332, المملكة العربية السعودية",24.692011,46.669938,cheap,3,27,1,7.5360181223257,
East West Restaurant at Narcissus Hotel,Buffet,المملكة العربية السعودية,24.6942517353627,46.664916061001,cheap,2,5,0,7.5360181223257,
Godiva,Dessert Shop,المملكة العربية السعودية,24.692734,46.664157,cheap,2,2,0,7.5360181223257,
Starbucks Reserve (ستاربكس ريزيرف),Coffee Shop,"Takhassusi St, الرياض 12332, المملكة العربية السعودية",24.6948395370837,46.6700886621879,cheap,1992,14930,357,9.2,2357
MONTREUX (مونترو),Dessert Shop,"الرياض 12332, المملكة العربية السعودية",24.6933444908042,46.6693962366789,cheap,254,232,26,9,260
Papparoti (باباروتي),Coffee Shop,"Panorama Mall, الرياض, المملكة العربية السعودية",24.6934208668984,46.6696543517371,cheap,239,332,75,7.8,332
Tim Hortons (تيم هورتنز),Coffee Shop,المملكة العربية السعودية,24.6934194670839,46.6697368875814,cheap,281,328,47,8.3,349
Starbucks,Coffee Shop,"الرياض 12332, المملكة العربية السعودية",24.694868,46.670011,cheap,1,1,0,8.1,1
Ladurée,"Dessert Shop, Café, Pastry Shop",المملكة العربية السعودية,24.6926001630996,46.6671744885422,cheap,1,3,2,7.7,3
Kudu - Panorama,Burger Joint,المملكة العربية السعودية,24.6924749892426,46.6700554284062,cheap,3,2,1,7.5360181223257,
Anoosh (أنوش),Dessert Shop,"الرياض 12332, المملكة العربية السعودية",24.692249,46.66985,cheap,0,2,0,7.5360181223257,
Moishi,Ice Cream Shop,"Panorama Mall, الرياض 12332, المملكة العربية السعودية",24.69221,46.668513,cheap,7,12,0,7.2,9
THE CAP SOUL,"Tea Room, Coffee Shop","الرياض 12332, المملكة العربية السعودية",24.692005,46.669709,moderate,8,30,2,8.2,10
Tatli,Café,"Panorama Mall (Takhussusi St.), الرياض 12332, المملكة العربية السعودية",24.6923159453333,46.6699031018166,cheap,8,37,6,5.4,20
الصاج الريفي,Sandwich Place,"Panorama Mall Foodcourt, المملكة العربية السعودية",24.69202,46.669902,cheap,2,4,1,7.5360181223257,
عالم الكريب,Creperie,"panorama mall (altahlia street), الرياض 12332, المملكة العربية السعودية",24.69259,46.67048,cheap,0,2,0,7.5360181223257,
Lavigne,Café,المملكة العربية السعودية,24.693731,46.669281,cheap,0,0,0,7.5360181223257,
Charleys Philly Steaks,Sandwich Place,"Panorama, المملكة العربية السعودية",24.692763,46.668796,cheap,14,24,10,6,27
Sugar Moo (شوغر مو),Dessert Shop,"Gate 4, الرياض 12332, المملكة العربية السعودية",24.693409,46.669419,cheap,3,9,4,7.5360181223257,
McDonalds ماكدونالدز,Fast Food Restaurant,"Panorama Mall Food Court (Takhassusi St.), الرياض, المملكة العربية السعودية",24.6922996579196,46.6699788462136,cheap,12,18,4,7.6,15
La Casa Pasta,Italian Restaurant,المملكة العربية السعودية,24.69127968008,46.669657362965,moderate,9,10,4,6.2,15
Bubbleology,Bubble Tea Shop,"الرياض 12332, المملكة العربية السعودية",24.69223,46.669805,cheap,6,15,6,6.5,12
Lai Lai Restaurant,Restaurant,"Panorama Mall, المملكة العربية السعودية",24.6922450849815,46.6698196660399,moderate,0,0,1,7.5360181223257,
Qies,Noodle House,"الرياض 12332, المملكة العربية السعودية",24.692698,46.669693,cheap,1,0,0,7.5360181223257,
Persian Cuisine,Restaurant,المملكة العربية السعودية,24.692539,46.667498,moderate,1,0,1,7.5360181223257,
Cinnabon (سينابون),"Dessert Shop, Bakery, Cupcake Shop","Panorama Mall, الرياض, المملكة العربية السعودية",24.692434,46.669873,cheap,3,11,2,7.5360181223257,
Popeyes Louisiana Kitchen (بوبايز),Fried Chicken Joint,"Prince mohammad ibn abdulaziz (Al takhasosi), الرياض, المملكة العربية السعودية",24.6913726535417,46.6697192710029,cheap,21,23,16,6.5,32
مقهى لامبورغيني,Café,"الرياض, المملكة العربية السعودية",24.69251,46.670856,cheap,0,0,0,7.5360181223257,
La Mode Cofé,Café,"Panorama Mall, الرياض, المملكة العربية السعودية",24.69301,46.670733,cheap,3,1,0,7.5360181223257,
Shayah (شايه),Middle Eastern Restaurant,"Panorama Mall, المملكة العربية السعودية",24.6928012283471,46.6694068908691,moderate,7,9,3,5.7,13
Canton (كانتون),Cantonese Restaurant,"Panorama Mall Food Court, المملكة العربية السعودية",24.69226,46.669907,cheap,4,6,1,7.5360181223257,
JOLT,Coffee Shop,"الرياض 12334, المملكة العربية السعودية",24.701821,46.655566,cheap,6,4,1,7.5360181223257,
Five Guys,Burger Joint,"الرياض 12334, المملكة العربية السعودية",24.701167,46.656068,cheap,1,2,0,7.1,1
الرياض,Coffee Shop,"الرياض, المملكة العربية السعودية",24.700946,46.655973,cheap,0,1,0,7.5360181223257,
الملحق,Asian Restaurant,المملكة العربية السعودية,24.7012478572928,46.6603429400467,moderate,1,3,0,7.5360181223257,
Sot Coffe&more,Coffee Shop,"الرياض 12334, المملكة العربية السعودية",24.701695,46.656187,cheap,2,5,0,7.5360181223257,
A12 cafè,Café,"الرياض 12334, المملكة العربية السعودية",24.701808,46.656923,cheap,0,2,0,7.5360181223257,
Diet Center (دايت سنتر),"Health Food Store, Salad Place","Al Takhassossi St. (0114832617), الرياض, المملكة العربية السعودية",24.7024965991474,46.6663125151249,cheap,156,60,18,7.5,216
Sushi Counter (Riyadh),"Japanese Restaurant, Sushi Restaurant","Mall Entrance Number 4, Panorama Mall, Takhassusi Street, الرياض, المملكة العربية السعودية",24.692619185266,46.6694218180968,moderate,0,0,0,7.5360181223257,
Sokarloz,Dessert Shop,"Panorama Mall, الرياض, المملكة العربية السعودية",24.6926,46.6696,cheap,0,0,0,7.5360181223257,
Dominos Pizza,Pizza Place,"Panorama Mall, Food Court, Takhassusi St, Al Mathar Ash Shamali, الرياض 12332, المملكة العربية السعودية",24.692369,46.669728,cheap,0,0,0,7.5360181223257,
Star,Coffee Shop,"الرياض 12332, المملكة العربية السعودية",24.694899,46.66982,cheap,1,0,0,7.5360181223257,
PaindOr,Cupcake Shop,"Panorama Mall, الرياض, المملكة العربية السعودية",24.6934485763836,46.6695320374593,moderate,1,2,2,7.5360181223257,
kukuruza,Dessert Shop,المملكة العربية السعودية,24.6924960718748,46.6693387142617,cheap,0,2,0,7.5360181223257,
Ward Restaurant (مطعم ورد),Lebanese Restaurant,"Al Uruba Rd. (Al Orouba Road), الرياض 12334, المملكة العربية السعودية",24.704747986753,46.6557250653022,cheap,906,2360,325,8.3,1212
Tea Lounge Almashreq,"Tea Room, Lounge",المملكة العربية السعودية,24.7043445423589,46.6553291596474,moderate,23,63,5,8,29
Maya La Chocolaterie | مايا,Café,"Al Arouba St., الرياض, المملكة العربية السعودية",24.7044728603253,46.6548391688026,moderate,671,749,217,7.8,923
Caffiene Café,"Food Truck, Café","الرياض 13326, المملكة العربية السعودية",24.7037550633809,46.6545823465025,cheap,2,1,0,7.5360181223257,
AlMashrabia Cuisine | المشربيه,Middle Eastern Restaurant,"الرياض, المملكة العربية السعودية",24.7042034039221,46.6554606548869,moderate,21,55,11,7.6,30
Al Mayass (المياس البيوت المكتبية),Middle Eastern Restaurant,المملكة العربية السعودية,24.704358208138,46.6555109733666,moderate,17,6,6,6.8,23
tea lounge,Coffee Shop,المملكة العربية السعودية,24.704278,46.655313,cheap,2,5,0,7.5360181223257,
Golden Saj (الصاج الذهبي),"Shawarma Place, Middle Eastern Restaurant","Takhassusi Street, الرياض, المملكة العربية السعودية",24.7038080579284,46.6657309595695,cheap,442,156,93,8.2,571
T.G.I. Fridays (فرايديز),American Restaurant,"Takhassusi St., الرياض, المملكة العربية السعودية",24.7049586665527,46.664525634418,moderate,940,1568,251,7.7,1401
Mango juice (مانجو جوس),"Juice Bar, Dessert Shop","يورمارشية, الرياض, المملكة العربية السعودية",24.7069104366107,46.6628454127384,cheap,710,696,151,9,822
Hardees,Burger Joint,"Takhassusi St., الرياض, المملكة العربية السعودية",24.7043105087591,46.6652906204519,cheap,137,93,21,7.4,205
KFC,"Fast Food Restaurant, Fried Chicken Joint","Takhassusi, الرياض, المملكة العربية السعودية",24.7045702263884,46.6648164490038,cheap,47,70,12,6.8,77
Krispy Kreme (كريسبي كريم),"Donut Shop, Coffee Shop","Al Takhassusi St, الرياض, المملكة العربية السعودية",24.7046807532656,46.6649343752218,cheap,129,106,15,8.5,159
بوفية مذاق الكباب اليمني,"Breakfast Spot, Middle Eastern Restaurant","الرياض 12334, المملكة العربية السعودية",24.704308,46.661284,cheap,0,2,2,7.5360181223257,
محل العصير اللذيذ,Juice Bar,"الرياض, المملكة العربية السعودية",24.704823,46.661029,cheap,4,24,2,7.5360181223257,
Jan Burger (جان برجر),Burger Joint,"Takhasusi St, الرياض, المملكة العربية السعودية",24.7043346434914,46.6654795562877,cheap,243,104,77,7.4,358
عصير عوار القلب,Juice Bar,المملكة العربية السعودية,24.7059197223343,46.6641258135618,cheap,35,41,2,8.9,37
Shawarma London (شاورما لندن),Shawarma Place,"Takhassusi St. (..), Riyadh 12334, المملكة العربية السعودية",24.7042442595198,46.6655076209073,cheap,39,42,8,6.7,58
